open,high,low,close,volume,marketCap,date
0.3100342129,0.3100342129,0.30274143859999997,0.30274143859999997,474495062.365629,12475397373.8564,2019-02-11
0.3025694459,0.3074766512,0.2995788162,0.3051904327,472806809.85014695,12576315747.1467,2019-02-12
0.3054288534,0.3113224675,0.30218793829999996,0.3042839279,494653114.713661,12538960413.1628,2019-02-13
0.3040172417,0.3061003389,0.3015138538,0.3019092724,418928959.715348,12441105390.7472,2019-02-14
0.3021287766,0.3046136621,0.2995834785,0.3017585319,426310729.253622,12434893659.6419,2019-02-15
0.3016023449,0.3035159363,0.3007309193,0.3017029328,379011431.463286,12432602528.1567,2019-02-16
0.3015713202,0.3049343491,0.299234882,0.3033702082,427237164.496304,12501307769.4633,2019-02-17
0.3030844747,0.3277391716,0.3025574377,0.32156809420000004,887187377.0827141,13251207947.4575,2019-02-18
0.3214266322,0.34367585920000004,0.3209423112,0.3237678931,1135384190.16595,13374527523.851002,2019-02-19
0.3235723657,0.3336071317,0.32099519039999996,0.3328796691,777173685.3725519,13750925866.2106,2019-02-20
0.3328688822,0.3328688822,0.3192007731,0.3212911453,634536384.745986,13272215549.1976,2019-02-21
0.3214489645,0.3234399027,0.3181651876,0.3219041702,570898964.438051,13315770282.3979,2019-02-22
0.3213143585,0.3338929215,0.31824070309999997,0.3326195275,638747256.132275,13759017837.5162,2019-02-23
0.3329416052,0.3415810547,0.2993312157,0.301443389,1117884486.44016,12469397084.6018,2019-02-24
0.3007082113,0.33785492229999997,0.3007082113,0.3285097708,1060838439.8916099,13589015145.0172,2019-02-25
0.3277792445,0.33430969120000004,0.3168653545,0.319476711,881257177.5382961,13215356893.1755,2019-02-26
0.31967729780000004,0.3224192414,0.3086615638,0.3131063561,716326028.678914,12951843119.9634,2019-02-27
0.3131145131,0.31700432370000003,0.31143527190000003,0.3150775548,734041244.646301,13033383005.9586,2019-02-28
0.3150658353,0.32394558079999997,0.3136199079,0.31731157460000003,752723591.363802,13146898194.0162,2019-03-01
0.3169112798,0.3193006981,0.3127471159,0.3151256332,604560085.6946679,13056329959.2228,2019-03-02
0.3148573628,0.3164996426,0.3109249666,0.31255365079999997,548503372.464116,12949767220.5835,2019-03-03
0.3120210013,0.3131204077,0.3026771014,0.3051330741,647905631.801871,12642316835.7351,2019-03-04
0.3050953005,0.3178785485,0.3040819019,0.316506542,786832982.1796429,13113543970.5655,2019-03-05
0.31667406730000003,0.3208328524,0.3119865705,0.3170310509,750399371.117227,13135275498.9144,2019-03-06
0.3171921049,0.3198980066,0.3145484911,0.3147662122,716447225.732935,13041438380.5281,2019-03-07
0.3150442421,0.31638515030000003,0.30882775809999996,0.3100874812,680461374.649293,12847588531.5661,2019-03-08
0.3097507508,0.31774785,0.3093666477,0.3138262421,763946051.402035,13002493405.7268,2019-03-09
0.31426561940000003,0.315794862,0.3110945916,0.3131069717,620043948.951466,12972692491.35,2019-03-10
0.3131745827,0.3145764184,0.3094167776,0.3110646822,671951310.568879,12888076063.2533,2019-03-11
0.3111375474,0.31177295829999996,0.3075363677,0.3102009344,581106367.0920839,12852289140.1538,2019-03-12
0.310611152,0.3201136286,0.30865975510000004,0.31409777980000003,827163023.7518901,13013743791.0211,2019-03-13
0.3138701526,0.3163620531,0.3113071817,0.3129552407,706966031.67477,12966405951.3542,2019-03-14
0.312732747,0.31606464510000004,0.3115752837,0.3150517564,636037517.181453,13053269085.5741,2019-03-15
0.31506629329999997,0.32241336730000003,0.3148375101,0.3204684198,759396360.118984,13277693053.3083,2019-03-16
0.32038689929999997,0.3207391938,0.3164973448,0.3176122586,530234054.25184005,13159356178.0036,2019-03-17
0.3177161907,0.32066685489999996,0.3146526581,0.3174401379,692176695.946148,13152224849.5606,2019-03-18
0.3167562057,0.3205945119,0.3153506947,0.3192813479,672954616.123345,13228510121.7409,2019-03-19
0.319346497,0.3207768476,0.3147811039,0.3196102286,794566633.474632,13316885396.7992,2019-03-20
0.3199595722,0.320850147,0.309338296,0.312717592,824129022.7718741,13029696678.0705,2019-03-21
0.311341645,0.3150921489,0.3101407973,0.3115410719,687711343.4277,12980675768.4325,2019-03-22
0.31134327829999997,0.3136655251,0.3101298826,0.3123593019,611853725.498201,13014768156.1416,2019-03-23
0.31239620100000004,0.3124525243,0.3081679422,0.3089915813,649754894.323139,12874448651.7167,2019-03-24
0.3094463767,0.30973554670000003,0.3014527299,0.3040554705,750245385.039203,12681109120.1852,2019-03-25
0.3038080073,0.3050595643,0.2989872384,0.3050595643,761000016.698177,12722986422.7757,2019-03-26
0.3054210329,0.3126145627,0.304067265,0.3124646642,781951317.8815731,13031827697.9234,2019-03-27
0.3123832435,0.3124519604,0.3070852791,0.309246462,677929378.887681,12897607539.5467,2019-03-28
0.30926875730000003,0.31164444199999997,0.3062347448,0.3079286307,854583315.627229,12842645324.6491,2019-03-29
0.3076545523,0.3267836689,0.3068726901,0.3106319425,929122633.480884,12955391175.1783,2019-03-30
0.3107295134,0.3111712565,0.3081499372,0.309228848,652757652.2626469,12896872921.6611,2019-03-31
0.3091950321,0.3137771954,0.3089098216,0.3127465865,836123225.0284951,13043585710.8733,2019-04-01
0.3128051905,0.35587029770000006,0.3120011521,0.3514992029,2400198267.69207,14672900148.4179,2019-04-02
0.3513090139,0.37127046340000003,0.33373483989999997,0.34223398,2544122430.58601,14286134858.5548,2019-04-03
0.34228606409999995,0.34897691340000003,0.3290697553,0.3325129043,1599115419.00278,13880340560.4673,2019-04-04
0.3326852487,0.37406423200000005,0.33262982809999997,0.36180264619999997,2359353480.68681,15103004665.6233,2019-04-05
0.36183724939999995,0.3634411144,0.3511680751,0.3544046638,1440643534.1882,14794185026.2349,2019-04-06
0.35440599759999997,0.3653871361,0.3516885678,0.3598556881,1398086395.4882,15021731304.72,2019-04-07
0.3611432317,0.3670360138,0.3515875586,0.35823370990000003,1513421925.6551,14971342083.2572,2019-04-08
0.3583073178,0.3583073178,0.34853614130000005,0.3494617621,1076688923.66985,14604743888.5557,2019-04-09
0.3494251101,0.35977760979999995,0.34870912649999997,0.3547922608,1213341088.6977801,14827516668.7291,2019-04-10
0.35482805310000004,0.35485121700000005,0.326826387,0.3309842098,1641951209.6626,13832528015.473,2019-04-11
0.3306636702,0.3308677355,0.3211668062,0.3263463163,1076074030.94151,13638700668.6978,2019-04-12
0.326386189,0.3344443118,0.3237139893,0.3260306495,976688780.4344449,13625508288.9129,2019-04-13
0.3261596211,0.3294211462,0.3242442918,0.3288094352,746765729.317191,13741639598.8247,2019-04-14
0.3288413032,0.3315510475,0.3180901099,0.32091346519999997,934107163.6452991,13468978197.435,2019-04-15
0.32099806010000004,0.3273076286,0.319261348,0.3272176826,799796781.2730839,13733570916.7036,2019-04-16
0.3271571661,0.3403271583,0.3223882527,0.3354528721,1137811633.1370099,14079207979.9901,2019-04-17
0.3354764571,0.345289181,0.33533513940000004,0.33706465770000005,1092731768.77277,14146855827.5394,2019-04-18
0.3370620582,0.33714747170000003,0.3295769032,0.33190214760000003,1025167554.4463301,13930181414.776001,2019-04-19
0.3318714068,0.33321254170000003,0.3249686371,0.3284760275,931570799.415735,13786384591.8335,2019-04-20
0.328678165,0.329627275,0.3187461627,0.3224485637,1005803846.0685699,13533407429.7373,2019-04-21
0.322276577,0.32934997120000004,0.3202370076,0.3239336764,1131094080.38234,13606823300.8989,2019-04-22
0.3238444225,0.3283958728,0.32091889690000003,0.3212223441,1077333990.0316901,13492933874.6565,2019-04-23
0.32111399350000003,0.3212815462,0.2969820844,0.3023184705,1517791002.03524,12698877292.6801,2019-04-24
0.3022244796,0.3061616332,0.28766729,0.28938416219999996,1191205195.92543,12155572104.6111,2019-04-25
0.2898382742,0.29902038989999996,0.2874846552,0.2985021653,1226933036.39949,12538573521.1164,2019-04-26
0.2985406437,0.300303689,0.2953072481,0.2967411865,785963315.163381,12464603664.4576,2019-04-27
0.29686472989999996,0.3004656189,0.2953391807,0.2974255673,721572911.1910001,12493351058.325,2019-04-28
0.2974218924,0.2998481491,0.2916515087,0.2942892898,890911784.045576,12361611828.472,2019-04-29
0.2943201808,0.3116311157,0.2935415858,0.3094762287,1229331266.9886198,12999538690.0705,2019-04-30
0.3094899068,0.3115852596,0.3022820014,0.3046959775,914654614.200639,12798744396.7069,2019-05-01
0.30473506969999997,0.3055529651,0.3025668637,0.3032393827,890538618.6154561,12737560179.2106,2019-05-02
0.3032324453,0.3132982911,0.3014754122,0.3082222794,1221399046.24722,12972165512.4254,2019-05-03
0.3081734947,0.3156565577,0.30075193149999996,0.3045515673,1162919063.17241,12817676080.3987,2019-05-04
0.3046280479,0.30551852170000005,0.2996106473,0.3023422504,805245811.9244901,12724692457.4146,2019-05-05
0.30227468550000003,0.3057538154,0.2964433247,0.3023894212,1048970512.46162,12726677734.2641,2019-05-06
0.30209183489999997,0.3064281654,0.2994776332,0.2996844636,1082385111.7376401,12626698622.7779,2019-05-07
0.29902205579999996,0.3015000268,0.29753632210000003,0.30072122,927526279.726519,12670380604.1329,2019-05-08
0.3005818716,0.30217318309999996,0.2943970401,0.2965091883,857521678.105445,12492913760.3373,2019-05-09
0.296522956,0.30220689489999997,0.2941141003,0.3003872792,1057594528.8313199,12656310572.3491,2019-05-10
0.3003121927,0.33632387490000004,0.30017188710000003,0.3245434001,2226303541.4212,13674087916.8407,2019-05-11
0.3242645927,0.3276835541,0.3072915587,0.3100738626,2000224166.8800302,13064438400.0185,2019-05-12
0.31011833769999997,0.330486005,0.30843420190000004,0.3254750537,1973949372.51145,13713341569.2235,2019-05-13
0.3251111445,0.41728922409999997,0.3238161984,0.40906173240000004,5834207845.134871,17235125076.7544,2019-05-14
0.4086730751,0.4608024618,0.407264003,0.4560048275,4535603093.64808,19212993088.4711,2019-05-15
0.4556919877,0.4746191556,0.40136290880000003,0.4197067758,4730708974.87545,17683635996.9539,2019-05-16
0.4196756121,0.4235085429,0.3664352411,0.38619320549999997,3644156225.2428203,16271598326.0076,2019-05-17
0.3886220907,0.3915273214,0.3681747111,0.3727355035,1866646601.3798897,15704580784.6184,2019-05-18
0.3726466329,0.4233868296,0.3709443389,0.4177002065,2803922255.25543,17599092589.196,2019-05-19
0.4174556872,0.4174556872,0.38464742020000003,0.39800263630000005,2258366889.32846,16762548744.113998,2019-05-20
0.3982086264,0.403104929,0.3893016321,0.3976032346,1811582121.5110102,16745727273.3062,2019-05-21
0.39749272090000004,0.40742799350000003,0.37387869869999996,0.3766370096,2028827459.63241,15862699532.8773,2019-05-22
0.3767361425,0.38312561030000003,0.36680549450000005,0.3812041468,1595345470.92682,16055052179.0183,2019-05-23
0.38131289939999996,0.39268296909999995,0.37450185049999996,0.38454147380000003,1872678191.5396602,16195609303.219,2019-05-24
0.38480432979999996,0.3935997681,0.3834782839,0.3870398259,1363572842.8933802,16300831592.9493,2019-05-25
0.3871288115,0.40985905429999997,0.37944699670000004,0.408412609,1848938650.0641398,17200982209.7469,2019-05-26
0.40839678170000004,0.4403735224,0.4070206319,0.43416786469999996,2736949591.318,18285708015.1029,2019-05-27
0.4337809942,0.453887297,0.42102138759999996,0.4465490372,3193961851.1644397,18807161863.888,2019-05-28
0.4467465914,0.4532774008,0.4243143279,0.44371279979999995,2538438749.02175,18687708967.5081,2019-05-29
0.4437860876,0.4694581187,0.4136774833,0.4223954159,3527827314.74165,17789891579.9072,2019-05-30
0.4223320472,0.4401765824,0.4129284321,0.4385737722,2225730799.0205398,18499916713.3358,2019-05-31
0.43871142890000003,0.44084295030000004,0.42418075340000005,0.4305829783,1740720642.40188,18162849086.3406,2019-06-01
0.430953254,0.44586455869999997,0.4297987251,0.4447851485,1595105831.87118,18761924960.1703,2019-06-02
0.4446738195,0.45957879100000004,0.42494917990000003,0.425763605,2544969218.27605,17959558304.1339,2019-06-03
0.4254149029,0.4254149029,0.3910926244,0.40066661049999996,2537240037.54727,16900917006.1166,2019-06-04
0.4002720965,0.4071570156,0.3926884161,0.4027318598,1768216478.8366199,16988033342.4161,2019-06-05
0.40233251090000005,0.4205538962,0.3949181264,0.41953964990000003,2014934546.29142,17720913431.6494,2019-06-06
0.4195478152,0.4305319807,0.41600061689999995,0.4231303617,1659632775.22164,17872581318.3288,2019-06-07
0.4232610669,0.4251146361,0.4076670835,0.41241097439999996,1244578043.81503,17419805679.1614,2019-06-08
0.41268897649999997,0.4136130088,0.37996743159999996,0.3882660599,1575002838.03748,16399949893.4008,2019-06-09
0.38818631159999994,0.4046724354,0.38388466039999997,0.40042735840000004,1477656039.29783,16913630344.8494,2019-06-10
0.4006739078,0.40205280369999996,0.38719622670000003,0.3942609254,1186383475.9103699,16653166702.2963,2019-06-11
0.3943514693,0.403183466,0.39062540799999995,0.4017602246,1221700742.79573,17075593028.9463,2019-06-12
0.4016958774,0.4074593127,0.3993517039,0.4008869108,1209093570.53931,17038475489.2061,2019-06-13
0.40083929590000006,0.40751216009999996,0.39381486649999997,0.4059214383,1262403986.89444,17252452724.7189,2019-06-14
0.4057590255,0.41285440450000005,0.4034746757,0.41041934869999996,1344741902.53063,17443622688.5845,2019-06-15
0.4105349795,0.43887608009999995,0.408302729,0.427516493,1981370152.2998,18170284661.1008,2019-06-16
0.42716133520000005,0.4593847717,0.4270924121,0.4480799285,1979014572.6132898,19044270772.3325,2019-06-17
0.4478147105,0.4544989681,0.4236338646,0.4287613806,1832910177.32735,18223194815.3562,2019-06-18
0.42875670619999995,0.4381211911,0.42644867350000004,0.4368165275,1150637870.3220198,18565554265.1014,2019-06-19
0.43656543329999997,0.43671411530000004,0.42350425,0.4298228806,1296288449.12027,18268310634.2652,2019-06-20
0.42981281159999996,0.44631175359999997,0.42953504600000003,0.44318836450000004,1546835769.3672302,18836369763.8561,2019-06-21
0.44362873979999995,0.5054671025,0.4425709231,0.47476430869999997,3641363867.05456,20178408967.9602,2019-06-22
0.4748582793,0.4881332475,0.465423744,0.4682910202,2114801632.18557,19903281582.0599,2019-06-23
0.46856390740000003,0.472181245,0.4521615996,0.4700877399,1641873590.81111,20010034989.2651,2019-06-24
0.4705338625,0.4735532314,0.4588751582,0.4682290347,1958460938.4050398,19930916235.7823,2019-06-25
0.4684441575,0.4943099622,0.4608437852,0.4674510343,3581004665.10797,19897799406.7628,2019-06-26
0.46770074850000004,0.4706478144,0.3953869145,0.40875438909999995,3038678718.97677,17399283013.5691,2019-06-27
0.40902747780000004,0.42799391299999995,0.4021582325,0.4273153692,1974643650.9647899,18189360758.3163,2019-06-28
0.4278769539,0.42971077630000004,0.4059579317,0.4293776274,1775096156.1494102,18277144071.2141,2019-06-29
0.4291801049,0.4291801049,0.3964105142,0.3964105142,1570726856.16595,16873846275.0226,2019-06-30
0.3959004602,0.4176175849,0.38967304810000003,0.4068619249,1783852225.56077,17318727257.431,2019-07-01
0.4064138922,0.4097368593,0.3844769804,0.40020407659999996,1676193189.42034,17035325314.4415,2019-07-02
0.400178165,0.40923894850000003,0.3967238792,0.40853185979999995,1436716899.4990802,17389810699.443,2019-07-03
0.4083155813,0.40865488780000003,0.38797357409999994,0.38871855909999997,1385563454.1310198,16546425930.2453,2019-07-04
0.38872854479999996,0.38872854479999996,0.3756111465,0.37896428299999996,1286860594.51426,16131219596.4083,2019-07-05
0.3791388593,0.4083742617,0.3784632839,0.38905503539999997,1521409874.71295,16560748580.6035,2019-07-06
0.38950314950000003,0.39888709479999995,0.3876239509,0.3970472017,1210813689.92379,16900947895.064,2019-07-07
0.397261331,0.4026895774,0.39232842799999995,0.4015326512,1253488309.05787,17091878214.3301,2019-07-08
0.40164462729999995,0.4065489124,0.39128638450000003,0.39416811170000005,1413299253.46661,16778394835.1356,2019-07-09
0.39485696060000003,0.3979195154,0.3520779061,0.36377484,2300685763.23533,15484656712.2203,2019-07-10
0.3634460805,0.36363352520000003,0.3229260523,0.3303354373,2056220396.3402898,14061255159.6906,2019-07-11
0.3303428972,0.3497893313,0.3232978097,0.3441177763,1641965114.74849,14647922420.2662,2019-07-12
0.344703892,0.3450828414,0.32528897760000003,0.3321788805,1076509238.90322,14139724264.9326,2019-07-13
0.3326854358,0.3348644425,0.3053264602,0.3064262336,1365358144.39741,13043521741.9112,2019-07-14
0.306574613,0.3217828719,0.29866913300000003,0.31530996149999996,1638295919.45921,13421671800.1541,2019-07-15
0.3151861801,0.3202419709,0.2912937325,0.2967259353,1527503243.2885401,12630613061.758001,2019-07-16
0.2967618973,0.3221808526,0.294549927,0.3106126247,2478342584.50958,13304378912.5867,2019-07-17
0.3107481487,0.3265063646,0.3066244248,0.3231763049,1460358426.49772,13842515319.9005,2019-07-18
0.3229641889,0.3245086197,0.3141473843,0.3206050879,1181194675.51291,13732383140.1234,2019-07-19
0.3204904373,0.3404774148,0.3200786142,0.3332087636,1288327248.97,14272232665.8015,2019-07-20
0.3336824159,0.3358703818,0.3233081538,0.3313086043,1045044899.57932,14190843703.792,2019-07-21
0.3313683235,0.3316698294,0.3181328443,0.3221055919,1079720970.14894,13796653785.6059,2019-07-22
0.3222672115,0.3223486477,0.3076523927,0.3099259691,1015322887.55023,13274967597.7827,2019-07-23
0.3098849938,0.3164706511,0.3052756232,0.3159471318,1222619064.38707,13532870284.8362,2019-07-24
0.3158586477,0.3213627184,0.3138806444,0.3148104831,1086214216.13473,13484184546.4563,2019-07-25
0.3147404961,0.3245082572,0.3097199375,0.3235298195,1039753780.5664301,13857657306.5081,2019-07-26
0.3235117439,0.3262845147,0.30730056850000004,0.3105277372,1163969613.76981,13300742951.0437,2019-07-27
0.3106310448,0.312774104,0.304110084,0.3122883235,846655033.9454969,13376153627.0919,2019-07-28
0.31199566510000004,0.31381184100000004,0.3080199132,0.3106580243,807093679.251858,13318731525.0699,2019-07-29
0.31108965260000004,0.3204067741,0.3078645204,0.3184698398,928714009.985778,13653644725.3782,2019-07-30
0.3178871023,0.3224652719,0.3172437797,0.3209089414,996700948.252022,13758215466.7566,2019-07-31
0.3207337708,0.3208512666,0.3131336604,0.3179057506,882867287.987502,13629460729.7419,2019-08-01
0.3178092317,0.318876433,0.3108439375,0.3123938089,816728847.6104679,13393149203.8331,2019-08-02
0.3125061332,0.3196509445,0.3116963974,0.3167571698,789419360.0420411,13580218029.3078,2019-08-03
0.31686222,0.3229248593,0.3123251004,0.3198419865,926896286.6065509,13712472284.6004,2019-08-04
0.3197233471,0.3314142483,0.3194097959,0.3235641354,1203381138.98385,13872050658.203001,2019-08-05
0.32401787260000003,0.3249460892,0.3088949923,0.3113258011,1069603911.4441699,13347360881.5394,2019-08-06
0.31149217030000004,0.3155733998,0.3087196599,0.3119694274,967534123.023741,13374954844.7853,2019-08-07
0.3117849401,0.3126180932,0.3051116198,0.3076612348,907305889.4126221,13190251226.7093,2019-08-08
0.3075666049,0.3082176434,0.2932706606,0.2973433387,1021136187.7681301,12747895719.9908,2019-08-09
0.2972451388,0.3047474856,0.2934426421,0.2987205726,1077459338.84988,12806941381.2383,2019-08-10
0.2985655499,0.3061813356,0.2969114744,0.3019153391,838671654.192353,12943909473.6766,2019-08-11
0.3021692323,0.3035277002,0.2985063997,0.30032161760000003,762308356.442951,12881006908.55,2019-08-12
0.3006610252,0.3011780395,0.293562104,0.2966385137,853175559.887426,12723035972.4848,2019-08-13
0.29671854,0.29722007,0.2523903036,0.2633429341,1794754609.9018602,11294964982.205,2019-08-14
0.2637065451,0.26824083120000003,0.2561117459,0.2648821817,1342788577.54211,11360984399.6364,2019-08-15
0.2650752387,0.26545184969999996,0.2569766233,0.26197137789999997,1133224404.10566,11236137963.4132,2019-08-16
0.2618845805,0.2680455639,0.25925152809999996,0.2657206848,1004931822.1471,11396948392.571001,2019-08-17
0.2657141528,0.28871770809999997,0.2635794783,0.282646346,1216547018.67543,12122901988.3913,2019-08-18
0.2822904895,0.2890909254,0.27842530449999997,0.2833281448,1241578946.6704302,12152144825.2148,2019-08-19
0.28315906809999997,0.2832409752,0.273441693,0.2758060484,1056822924.8665699,11829516781.8949,2019-08-20
0.2757648761,0.2757648761,0.2606883175,0.2662610686,1164536123.82479,11420125836.2287,2019-08-21
0.2658015365,0.2733420956,0.2619668034,0.2709440903,1065712730.6697401,11620983952.9599,2019-08-22
0.2705745405,0.2775676491,0.2685599992,0.2765446913,999419343.1791289,11866405277.3821,2019-08-23
0.2765429852,0.2765429852,0.2675270578,0.2725530128,934380519.301133,11695124195.7663,2019-08-24
0.27261165460000003,0.27492394929999997,0.2679543,0.27008810440000003,964693736.605288,11589356109.3822,2019-08-25
0.2699463313,0.27743229999999997,0.268575243,0.2707880312,1332395983.82679,11625706518.6063,2019-08-26
0.2708990644,0.2710419947,0.2662159374,0.2696182652,1028940803.9127301,11575485110.6745,2019-08-27
0.2695828315,0.2702930078,0.2529475906,0.257449684,1275267910.27834,11053053032.2367,2019-08-28
0.2574608358,0.2610907805,0.2499507338,0.2570451598,1279995806.87081,11035685651.5356,2019-08-29
0.2569513928,0.2573250219,0.2527343083,0.25621807420000003,997071647.134617,11013445815.6885,2019-08-30
0.256195,0.2605066066,0.2554541603,0.25920442,845142390.1965309,11141812866.2524,2019-08-31
0.2591711323,0.2596586314,0.2543062117,0.2580540585,825579908.156142,11092364971.53,2019-09-01
0.2580638655,0.2624646426,0.2543825033,0.2608204898,1044772829.3906801,11211279067.3854,2019-09-02
0.2608382964,0.2652793672,0.2581628586,0.263139115,1162545092.87383,11310944374.6351,2019-09-03
0.26318491260000004,0.26318491260000004,0.2582115129,0.259904812,1068332805.1614801,11171918973.6471,2019-09-04
0.2599115546,0.2607074037,0.25495967469999997,0.2563459147,1050490374.5547699,11018940996.7399,2019-09-05
0.256268651,0.2593315293,0.2508052404,0.2523402189,1063044201.18635,10846757542.8244,2019-09-06
0.25241111239999997,0.2624878603,0.2512734204,0.2606867743,962765308.8582381,11205531352.8117,2019-09-07
0.2607769105,0.2649731109,0.2592702213,0.2630843249,1043077808.74136,11308589244.5082,2019-09-08
0.2632474231,0.2636937117,0.257643408,0.25956234370000003,1157441363.20704,11157198091.4024,2019-09-09
0.25969016920000004,0.2636487584,0.2561048751,0.2586711796,975503111.0411301,11129180969.7192,2019-09-10
0.25869193420000003,0.2598315159,0.2534012625,0.2559564676,992565704.206352,11012382023.7306,2019-09-11
0.2559733027,0.2570152117,0.25255538489999996,0.25481089170000004,974717877.206815,10963094268.6858,2019-09-12
0.2547948066,0.25632555030000004,0.2531372421,0.2555512592,869481606.761291,10994948160.2318,2019-09-13
0.2554846924,0.2644916658,0.2548480989,0.2611667442,1005057193.82744,11236551219.7835,2019-09-14
0.2611703581,0.264858073,0.25971408960000003,0.2616278418,859761209.590933,11256389684.4947,2019-09-15
0.26157354850000003,0.2639234902,0.2591807572,0.260951726,878264189.542848,11227300186.2445,2019-09-16
0.2608617086,0.29455576629999997,0.2603083684,0.28501283980000003,1981364785.64378,12262515973.6912,2019-09-17
0.2841626974,0.3220336635,0.2839210181,0.3137763517,2548478916.69984,13509644788.5453,2019-09-18
0.31374033149999997,0.3138136458,0.28705092109999997,0.3024413557,2314376584.17874,13021616392.558998,2019-09-19
0.3024550095,0.3024550095,0.2887289425,0.2944701866,1558069365.63043,12678417603.7535,2019-09-20
0.2944562298,0.297573275,0.2877745325,0.2894425366,1266771268.9974,12461952067.9773,2019-09-21
0.28945976100000004,0.2896730852,0.2743159384,0.2789305178,1242282757.64705,12009356967.9302,2019-09-22
0.2786016303,0.2861140325,0.2685746589,0.2686750605,1484938724.3426301,11574524621.4319,2019-09-23
0.2686858814,0.2728680012,0.2270519684,0.2352262312,2114210732.7673101,10133548682.1277,2019-09-24
